site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,4.0,1.0,2004,2003,2164.0,2.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,22.0,12.0,2003,2003,2170.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,4.0,1.0,2005,2004,2135.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,5.0,1.0,2007,2006,1574.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,10.0,1.0,2008,2007,1994.0,2.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,1.0,2.0,2008,2007,2984.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,3.0,1.0,2009,2008,2169.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,25.0,1.0,2009,2008,2829.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,4.0,12.0,2008,2008,2251.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,17.0,1.0,2010,2009,2041.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,22.0,11.0,2009,2009,2301.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,26.0,11.0,2010,2010,731.0,2.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,14.0,12.0,2010,2010,2386.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,2.0,2.0,2011,2010,2981.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,21.0,12.0,2012,2012,2795.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,2.0,1.0,2014,2013,2628.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,13.0,1.0,2014,2013,2706.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,25.0,1.0,2014,2013,2702.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,,,2013,2013,3246.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,3.0,1.0,2015,2014,2953.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,20.0,1.0,2015,2014,2750.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,27.0,1.0,2015,2014,3305.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,30.0,1.0,2015,2014,3386.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,21.0,12.0,2014,2014,3026.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,15.0,1.0,2016,2015,2786.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,25.0,1.0,2016,2015,2540.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,21.0,2.0,2016,2015,1578.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,6.0,1.0,2018,2017,3027.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,25.0,1.0,2018,2017,3931.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,1.0,1.0,2023,2022,2642.0,1.0,nests,ground,"<p id=""lynchunpublished"" class=""reference"">Lynch  H. J. (2022). &ldquo;Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Pleneau Island,PLEN,48.1,-64.056,-65.104,king penguin,24.0,1.0,2001,2000,1.0,1.0,adults,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Port Martin,PMAR,58.4.1,141.4,-66.811,adelie penguin,,,1983,1983,24600.0,5.0,nests,,"<p id=""woehler1997status"" class=""reference"">Woehler  E. J. and J. P. Croxall (1997). &ldquo;The status and trends of Antarctic and sub-Antarctic seabirds&rdquo;. In: <em>Marine Ornithology</em> 25.1  pp. 43&ndash;66.</p>"
Port Martin,PMAR,58.4.1,141.4,-66.811,adelie penguin,,,1994,1994,26038.0,2.0,nests,,"<p id=""woehler1997status"" class=""reference"">Woehler  E. J. and J. P. Croxall (1997). &ldquo;The status and trends of Antarctic and sub-Antarctic seabirds&rdquo;. In: <em>Marine Ornithology</em> 25.1  pp. 43&ndash;66.</p>"
Port Martin,PMAR,58.4.1,141.4,-66.811,adelie penguin,21.0,12.0,1997,1997,27243.0,2.0,nests,aerial,"<p id=""barbraud1999census"" class=""reference"">Barbraud  C.  K. C. Delord  T. Micol  et al. (1999). &ldquo;First census of breeding seabirds between Cap Bienvenue (Terre Ad&eacute;lie) and Moyes Islands (King George V Land)  Antarctica: New records for Antarctic seabird populations&rdquo;. In: <em>Polar Biology</em> 21.3  pp. 146&ndash;150. DOI: <a href=""https://doi.org/10.1007/s003000050345"">10.1007/s003000050345</a>.</p>"
Port Martin,PMAR,58.4.1,141.4,-66.811,adelie penguin,5.0,2.0,2011,2010,37994.0,5.0,nests,vhr,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
Cape Poinsett,POIN,58.4.1,113.235,-65.782,emperor penguin,,,2019,2019,1500.0,5.0,nests,sentinel,"<p id=""fretwell2020discovery"" class=""reference"">Fretwell  P. T. and P. N. Trathan (2020). &ldquo;Discovery of new colonies by Sentinel2 reveals good and bad news for emperor penguins&rdquo;. In: <em>Remote Sensing in Ecology and Conservation</em> 7.2  pp. 139&ndash;153. DOI: <a href=""https://doi.org/10.1002/rse2.176"">10.1002/rse2.176</a>.</p>"
Pottinger Point,POPO,48.1,-58.358,-61.932,chinstrap penguin,,,1980,1980,55861.0,2.0,nests,ground,"<p id=""jablonski1984distributionking"" class=""reference"">Jab&lstrok;oÅski  B. (1984). &ldquo;Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*)&rdquo;. In: <em>Polish Polar Research</em> 5.1&ndash;2  pp. 17&ndash;30.</p>"
Pottinger Point,POPO,48.1,-58.358,-61.932,chinstrap penguin,31.0,1.0,1987,1986,175550.0,5.0,adults,offshore vessel,"<p id=""shuford1988surveys"" class=""reference"">Shuford  W. D. and L. B. Spear (1988). &ldquo;Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 81  pp. 19&ndash;30.</p>"
Porteous Point,PORT,48.2,-45.675,-60.724,chinstrap penguin,12.0,2.0,1979,1978,5.0,1.0,chicks,ground,"<p id=""croxall1979distribution"" class=""reference"">Croxall  J. P. and E. D. Kirkwood (1979). <em>The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea</em>. Cambridge  United Kingdom: British Antarctic Survey. ISBN: 0856650714.</p>"
Porteous Point,PORT,48.2,-45.675,-60.724,chinstrap penguin,,,2009,2009,0.0,1.0,nests,ground,"<p id=""dunnpersonal"" class=""reference"">Dunn  M. J. and H. J. Lynch (2009). <em>Personal communication</em>.</p>"
Posadowsky Bay,POSA,58.4.1,89.45,-66.783,emperor penguin,,,2014,2014,1000.0,5.0,nests,vhr,"<p id=""larue2015emigration"" class=""reference"">LaRue  M. A.  G. L. Kooyman  H. J. Lynch  et al. (2015). &ldquo;Emigration in emperor penguins: Implications for interpretation of long-term studies&rdquo;. In: <em>Ecography</em> 38.2  pp. 114&ndash;120. DOI: <a href=""https://doi.org/10.1111/ecog.00990"">10.1111/ecog.00990</a>.</p>"
Posadowsky Bay,POSA,58.4.1,89.45,-66.783,emperor penguin,3.0,11.0,2022,2022,123.0,1.0,adults,aerial,"<p id=""wienecke2024fast"" class=""reference"">Wienecke  B.  J. L. Lieser  J. C. McInnes  et al. (2024). &ldquo;Fast ice variability in East Antarctica: observed repercussions for emperor penguins&rdquo;. In: <em>Endangered Species Research</em> 55  pp. 1&ndash;19. DOI: <a href=""https://doi.org/10.3354/esr01355"">10.3354/esr01355</a>.</p>"
Posadowsky Bay,POSA,58.4.1,89.45,-66.783,emperor penguin,3.0,11.0,2022,2022,155.0,1.0,chicks,aerial,"<p id=""wienecke2024fast"" class=""reference"">Wienecke  B.  J. L. Lieser  J. C. McInnes  et al. (2024). &ldquo;Fast ice variability in East Antarctica: observed repercussions for emperor penguins&rdquo;. In: <em>Endangered Species Research</em> 55  pp. 1&ndash;19. DOI: <a href=""https://doi.org/10.3354/esr01355"">10.3354/esr01355</a>.</p>"
Possession Island,POSS,88.1,171.169,-71.895,adelie penguin,,12.0,1983,1983,110818.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Possession Island,POSS,88.1,171.169,-71.895,adelie penguin,,12.0,1986,1986,157578.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Possession Island,POSS,88.1,171.169,-71.895,adelie penguin,,12.0,2006,2006,78967.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Possession Island,POSS,88.1,171.169,-71.895,adelie penguin,12.0,1.0,2011,2010,168583.0,5.0,nests,vhr,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
Possession Island,POSS,88.1,171.169,-71.895,adelie penguin,,12.0,2013,2013,177097.0,2.0,nests,aerial,"<p id=""manaakiwhenua2021aerial"" class=""reference"">Anderson  D.  F. Shanhun  and R. Macneil (2021). &ldquo;Aerial survey data of Ad&eacute;lie penguin breeding pairs across 39 colonies from Ross Island to Cape Adare. Count data were collected from 1981 - 2019&rdquo;. Dataset downloaded on 04/01/22 from https://doi.org/10.7931/kf06-x745. DOI: <a href=""https://doi.org/10.7931/kf06-x745"">10.7931/kf06-x745</a>.</p>"
Powell Island,POWE,48.2,-45.029,-60.725,adelie penguin,27.0,12.0,1983,1983,24560.0,3.0,chicks,ground,"<p id=""poncet1985survey"" class=""reference"">Poncet  S. and J. Poncet (1985). &ldquo;A survey of penguin breeding populations at the South Orkey Islands&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 68  pp. 71&ndash;81.</p>"
Powell Island,POWE,48.2,-45.029,-60.725,chinstrap penguin,27.0,12.0,1983,1983,8182.0,4.0,nests,ground,"<p id=""poncet1985survey"" class=""reference"">Poncet  S. and J. Poncet (1985). &ldquo;A survey of penguin breeding populations at the South Orkey Islands&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 68  pp. 71&ndash;81.</p>"
Powell Island,POWE,48.2,-45.029,-60.725,gentoo penguin,27.0,12.0,1983,1983,2599.0,1.0,nests,ground,"<p id=""poncet1985survey"" class=""reference"">Poncet  S. and J. Poncet (1985). &ldquo;A survey of penguin breeding populations at the South Orkey Islands&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 68  pp. 71&ndash;81.</p>"
Pink Pool Point,PPPT,48.1,-54.081,-61.31,adelie penguin,17.0,12.0,1976,1976,59.0,1.0,nests,,"<p id=""croxall1979distribution"" class=""reference"">Croxall  J. P. and E. D. Kirkwood (1979). <em>The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea</em>. Cambridge  United Kingdom: British Antarctic Survey. ISBN: 0856650714.</p>"
Pink Pool Point,PPPT,48.1,-54.081,-61.31,adelie penguin,12.0,12.0,2006,2006,1811.0,5.0,nests,vhr,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
Pink Pool Point,PPPT,48.1,-54.081,-61.31,chinstrap penguin,25.0,12.0,1976,1976,58500.0,3.0,nests,ground,"<p id=""croxall1979distribution"" class=""reference"">Croxall  J. P. and E. D. Kirkwood (1979). <em>The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea</em>. Cambridge  United Kingdom: British Antarctic Survey. ISBN: 0856650714.</p>"
Pink Pool Point,PPPT,48.1,-54.081,-61.31,chinstrap penguin,22.0,1.0,2011,2010,20000.0,5.0,nests,vhr,"<p id=""strycker2020fifty-year"" class=""reference"">Strycker  N.  A. Borowicz  M. Wethington  et al. (2020). &ldquo;Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019&ndash;20 census&rdquo;. In: <em>Polar Biology</em> 44  pp. 45&ndash;56. DOI: <a href=""https://doi.org/10.1007/s00300-020-02774-4"">10.1007/s00300-020-02774-4</a>.</p>"
